AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
3,1,4.90,creditcard,0.00,0
44,1,5.02,creditcard,6.98,0
141,1,4.89,paypal,97.77,0
234,1,4.74,creditcard,233.46,0
2000,1,4.52,creditcard,1769.22,0
2,2,4.75,creditcard,1.00,0
1113,1,4.92,creditcard,14.82,0
636,1,4.51,creditcard,0.00,0
2000,1,4.90,creditcard,0.00,0
478,1,4.90,paypal,0.00,0
826,1,4.75,storecredit,0.00,0
713,1,4.96,creditcard,0.00,0
1062,1,4.92,creditcard,1061.77,0
38,1,4.84,storecredit,0.00,0
220,1,0.42,paypal,0.02,0
942,1,4.75,creditcard,1.91,0
1667,1,5.03,creditcard,421.29,0
1676,1,4.46,creditcard,0.00,0
2000,1,4.75,creditcard,223.91,0
482,2,3.58,creditcard,163.16,0
130,1,4.75,creditcard,129.02,0
26,1,4.52,paypal,25.06,0
56,1,4.06,creditcard,0.00,0
89,1,5.03,creditcard,0.00,0
2000,1,4.46,paypal,29.69,0
2000,1,4.90,creditcard,0.00,0
2000,1,4.96,creditcard,0.00,0
2000,1,5.02,creditcard,400.11,0
533,1,4.88,creditcard,0.00,0
258,1,4.90,creditcard,0.00,0
1186,1,5.04,creditcard,0.00,0
4,1,4.74,paypal,0.00,0
2000,1,4.88,creditcard,2.20,0
4,1,4.92,creditcard,3.84,0
2,1,4.74,creditcard,1.04,0
2000,1,4.89,paypal,234.02,0
849,1,4.52,paypal,71.86,0
1417,1,4.96,creditcard,0.00,0
234,1,4.97,creditcard,0.00,0
2000,1,4.92,creditcard,0.00,0
2000,1,4.90,creditcard,0.00,0
5,1,4.84,creditcard,4.84,0
2000,1,5.02,creditcard,0.00,0
2000,1,4.88,creditcard,698.00,0
3,1,4.89,creditcard,0.00,0
2000,1,4.75,creditcard,616.17,0
569,1,4.90,creditcard,0.00,0
66,1,5.02,creditcard,0.00,0
120,1,4.88,creditcard,0.00,0
1355,1,4.75,paypal,0.00,0
963,3,4.75,creditcard,61.74,0
1681,1,4.52,paypal,307.43,0
2000,1,4.84,creditcard,370.74,0
56,1,5.02,creditcard,0.00,0
430,1,5.04,creditcard,77.43,0
2000,1,4.74,creditcard,150.79,0
1920,1,4.75,paypal,1364.63,0
2000,1,4.51,creditcard,0.00,0
228,1,4.96,paypal,204.83,0
185,1,4.46,creditcard,44.96,0
1789,1,4.51,creditcard,0.02,0
1975,1,4.97,paypal,0.03,0
221,1,5.02,creditcard,0.00,0
8,1,4.92,creditcard,0.68,0
85,1,4.89,creditcard,1.04,0
4,1,4.89,creditcard,0.00,0
48,1,4.51,creditcard,0.00,0
4,2,4.89,creditcard,3.79,0
1086,1,4.90,creditcard,0.00,0
5,1,4.92,creditcard,4.01,0
345,1,4.75,creditcard,344.64,0
1641,1,4.75,storecredit,660.97,0
132,1,4.75,creditcard,0.00,0
2000,1,4.92,creditcard,1360.69,0
2000,1,4.92,creditcard,0.01,0
628,1,4.96,creditcard,0.00,0
2000,1,5.03,creditcard,54.75,0
1654,1,4.89,storecredit,155.59,0
459,1,4.92,creditcard,458.65,0
1251,1,4.96,creditcard,0.00,0
2,1,4.92,paypal,0.00,0
4,1,4.75,creditcard,0.00,0
23,1,4.88,creditcard,0.00,0
1415,1,3.48,creditcard,0.45,0
216,1,4.75,creditcard,0.00,0
59,1,4.97,creditcard,0.00,0
105,1,4.75,paypal,0.02,0
2000,1,4.84,paypal,42.92,0
1568,1,4.88,creditcard,0.00,0
1,1,3.58,creditcard,0.00,1
1932,1,4.92,creditcard,157.38,0
6,1,5.04,storecredit,0.00,0
100,1,5.04,creditcard,99.00,0
38,1,4.75,storecredit,0.00,0
2000,1,4.92,creditcard,1279.86,0
2000,1,4.97,paypal,0.00,0
1058,1,4.75,creditcard,0.00,0
372,2,4.90,paypal,0.00,0
1524,1,4.75,creditcard,44.01,0
272,1,4.92,paypal,271.25,0
1838,1,5.03,creditcard,0.00,0
69,1,4.84,creditcard,2.67,0
240,1,4.75,creditcard,239.56,0
204,1,4.46,creditcard,0.00,0
2000,1,4.92,creditcard,0.03,0
192,1,4.74,creditcard,0.00,0
5,1,3.07,creditcard,0.00,0
631,1,4.75,creditcard,0.00,0
5,2,4.74,paypal,0.01,0
1000,1,4.75,creditcard,0.00,0
2000,1,4.51,creditcard,611.21,0
2000,1,4.52,paypal,88.45,0
15,1,4.97,paypal,14.98,0
138,1,4.46,creditcard,0.00,0
602,1,4.96,creditcard,0.00,0
381,1,4.84,paypal,106.57,0
1884,1,3.48,paypal,514.28,0
78,1,4.75,creditcard,77.95,0
2000,1,4.74,creditcard,0.00,0
1729,1,4.96,creditcard,0.00,0
193,1,4.74,creditcard,0.00,0
224,1,4.97,storecredit,213.27,0
2000,1,4.92,creditcard,953.85,0
1187,1,4.84,paypal,0.00,0
891,1,5.04,creditcard,0.00,0
2000,1,5.02,creditcard,0.02,0
1729,1,3.07,creditcard,0.01,0
2,1,5.04,creditcard,0.00,0
520,1,4.90,paypal,374.45,0
2000,1,4.52,creditcard,194.15,0
14,1,4.89,paypal,0.00,0
221,1,3.58,creditcard,220.50,0
14,1,4.92,creditcard,0.00,0
1170,1,4.84,creditcard,0.00,0
1240,1,3.58,storecredit,802.46,0
2000,1,4.92,creditcard,612.00,0
2000,1,4.92,paypal,0.00,0
927,1,4.90,paypal,366.54,0
434,4,4.52,creditcard,82.43,0
2000,1,4.90,creditcard,1517.49,0
2000,1,4.75,creditcard,0.00,0
6,1,4.75,creditcard,5.13,0
21,1,4.46,paypal,20.91,0
2000,1,4.92,storecredit,482.31,0
148,1,5.04,creditcard,147.06,0
2000,1,4.75,creditcard,162.68,0
78,1,4.89,creditcard,77.10,0
9,1,4.52,creditcard,0.00,0
175,1,4.89,paypal,0.00,0
113,1,4.92,paypal,0.00,0
18,1,4.75,creditcard,0.80,0
154,2,5.02,creditcard,153.07,0
1601,1,4.89,creditcard,0.05,0
3,1,4.52,paypal,0.00,0
533,1,4.92,creditcard,351.03,0
4,1,4.90,paypal,3.71,0
393,2,5.04,creditcard,0.00,0
2000,1,3.07,storecredit,263.19,0
1933,1,5.04,creditcard,0.00,0
162,1,4.74,storecredit,91.35,0
70,1,4.74,paypal,69.45,0
2000,1,5.04,creditcard,0.00,0
185,1,5.04,storecredit,0.00,0
644,1,4.90,storecredit,1.57,0
2000,1,3.95,creditcard,0.00,0
78,1,4.88,paypal,65.95,0
1664,1,4.75,paypal,0.00,0
952,1,4.96,creditcard,0.00,0
2,1,4.96,creditcard,0.97,0
161,1,4.88,creditcard,160.80,0
1670,1,4.75,paypal,0.00,0
47,2,4.46,creditcard,0.00,0
174,1,4.75,creditcard,0.00,0
258,1,4.92,creditcard,42.04,0
193,1,4.92,creditcard,192.26,0
109,1,5.03,creditcard,0.00,0
2000,1,4.89,creditcard,0.00,0
827,1,5.02,paypal,0.00,0
31,1,4.52,creditcard,0.00,0
1842,1,4.92,paypal,0.74,0
633,1,4.89,paypal,0.00,0
2000,1,4.92,paypal,0.00,0
1452,1,5.04,paypal,112.88,0
2000,1,3.95,paypal,0.00,0
2000,1,4.96,creditcard,0.00,0
149,1,4.88,creditcard,0.00,0
870,1,4.74,storecredit,0.00,0
2000,1,4.92,creditcard,440.96,0
84,1,4.92,creditcard,0.24,0
1305,1,4.92,creditcard,0.00,0
6,1,4.75,creditcard,5.72,0
1022,1,4.46,creditcard,538.73,0
7,2,4.75,creditcard,0.00,0
1,2,4.89,creditcard,0.00,1
580,1,4.75,creditcard,0.00,0
4,1,4.97,creditcard,3.32,0
2000,1,4.52,paypal,0.00,0
1365,1,5.03,creditcard,110.89,0
1264,1,4.90,creditcard,118.80,0
24,1,4.75,creditcard,3.09,0
2000,1,5.04,creditcard,1226.96,0
556,2,4.90,paypal,97.44,0
1008,1,4.96,storecredit,0.00,0
202,1,4.89,creditcard,0.00,0
2000,1,4.97,creditcard,150.07,0
407,1,4.88,creditcard,0.00,0
2000,1,5.04,creditcard,274.90,0
2000,1,4.88,creditcard,2.23,0
52,1,4.52,creditcard,51.06,0
2,1,5.02,creditcard,0.00,0
997,10,4.06,creditcard,436.03,0
57,1,4.88,creditcard,0.00,0
6,1,4.75,creditcard,5.98,0
2000,1,4.46,storecredit,0.00,0
2000,1,5.04,creditcard,400.99,0
1067,1,4.92,creditcard,0.00,0
98,1,4.75,creditcard,0.00,0
1178,1,4.92,creditcard,0.13,0
20,1,4.96,creditcard,0.00,0
2000,1,4.51,creditcard,0.17,0
93,1,4.75,creditcard,0.00,0
2000,1,4.75,storecredit,0.00,0
158,1,5.03,paypal,28.90,0
192,1,4.75,creditcard,0.00,0
937,2,5.02,creditcard,263.45,0
906,1,5.02,paypal,0.00,0
1069,2,4.89,creditcard,906.85,0
2000,1,5.02,creditcard,0.00,0
2000,1,4.06,creditcard,131.99,0
229,1,3.07,paypal,0.05,0
2,1,5.02,creditcard,0.00,0
2,1,4.90,creditcard,1.01,0
204,1,5.02,creditcard,0.00,0
597,1,4.06,creditcard,173.14,0
965,1,4.97,creditcard,0.00,0
152,1,5.03,creditcard,101.41,0
354,1,4.75,creditcard,0.04,0
2000,1,4.96,storecredit,0.00,0
1394,1,4.75,creditcard,695.79,0
183,1,4.92,creditcard,102.80,0
2,1,5.04,creditcard,0.00,0
3,1,4.96,paypal,2.08,0
2,1,4.06,creditcard,0.40,0
639,1,4.74,creditcard,0.00,0
816,1,4.89,creditcard,0.00,0
2000,1,3.58,creditcard,0.01,0
25,1,4.74,creditcard,24.95,0
1090,1,5.02,paypal,0.00,0
13,2,4.84,creditcard,0.00,0
13,1,4.74,creditcard,12.61,0
332,1,3.48,paypal,331.49,0
2000,1,4.90,creditcard,0.00,0
2000,1,5.02,creditcard,95.52,0
734,1,5.04,creditcard,0.00,0
1607,1,4.88,creditcard,901.73,0
146,1,4.52,creditcard,145.58,0
1927,1,4.89,creditcard,382.07,0
2000,1,4.96,creditcard,262.90,0
412,1,4.97,creditcard,378.99,0
149,1,4.75,creditcard,148.69,0
2000,1,4.96,creditcard,345.69,0
2000,1,2.95,creditcard,964.38,0
3,1,4.90,creditcard,2.09,0
1412,2,4.96,creditcard,0.00,0
1941,1,4.92,paypal,2.90,0
2000,1,4.06,paypal,0.00,0
77,1,4.84,creditcard,0.00,0
5,1,4.90,creditcard,4.89,0
1413,1,4.89,creditcard,302.75,0
137,1,5.02,paypal,0.00,0
1724,1,4.96,creditcard,0.00,0
5,1,5.04,creditcard,4.54,0
180,1,4.51,creditcard,179.39,0
248,1,4.74,paypal,240.88,0
514,1,4.52,creditcard,215.14,0
1928,1,5.02,paypal,0.00,0
20,1,4.92,creditcard,0.01,0
2,1,4.84,paypal,0.00,0
5,1,4.92,paypal,4.77,0
1937,1,4.75,creditcard,0.00,0
136,1,4.52,creditcard,135.62,0
2000,1,4.92,creditcard,0.00,0
2000,2,4.75,paypal,0.00,0
125,1,4.89,paypal,124.95,0
34,1,4.90,creditcard,0.00,0
2,1,4.89,creditcard,1.89,0
55,1,4.51,creditcard,0.00,0
3,1,4.88,creditcard,0.00,0
2000,1,4.97,creditcard,0.00,0
1,1,2.60,creditcard,0.00,1
620,1,4.75,creditcard,0.06,0
25,1,4.89,creditcard,24.69,0
1244,1,4.75,creditcard,84.72,0
40,1,4.75,creditcard,0.00,0
3,1,4.92,creditcard,0.00,0
480,1,5.03,creditcard,245.88,0
9,1,5.03,paypal,0.00,0
146,1,4.75,creditcard,145.67,0
69,1,4.92,storecredit,68.10,0
4,1,4.92,paypal,0.00,0
382,1,5.03,creditcard,0.00,0
4,1,4.75,paypal,3.83,0
555,5,4.84,creditcard,177.58,0
1097,1,4.92,creditcard,0.00,0
80,1,4.75,creditcard,0.00,0
1874,1,4.89,storecredit,3.68,0
9,1,4.96,creditcard,8.90,0
81,1,4.89,storecredit,80.63,0
120,1,5.02,creditcard,0.00,0
1791,1,4.51,creditcard,357.42,0
1633,1,5.04,paypal,1433.17,0
1647,1,4.06,creditcard,0.14,0
2000,1,5.03,creditcard,0.00,0
31,1,4.46,paypal,30.63,0
173,1,4.88,creditcard,172.14,0
2,1,4.90,paypal,1.03,0
655,1,5.02,creditcard,0.00,0
8,2,4.51,creditcard,7.91,0
12,1,4.74,creditcard,11.50,0
7,1,4.89,creditcard,6.78,0
50,2,4.92,creditcard,0.00,0
5,1,5.04,creditcard,4.48,0
1048,1,4.97,paypal,0.00,0
2000,1,4.90,creditcard,2.85,0
1550,1,4.75,creditcard,0.00,0
350,1,4.96,paypal,0.00,0
2000,1,5.04,creditcard,438.36,0
555,1,4.52,creditcard,405.48,0
6,1,4.92,paypal,0.00,0
1953,1,4.97,creditcard,357.19,0
1736,1,4.75,creditcard,0.00,0
1481,1,4.84,creditcard,0.00,0
1756,1,4.97,paypal,640.35,0
175,1,4.92,creditcard,0.00,0
564,1,4.92,creditcard,547.87,0
222,1,4.51,creditcard,221.39,0
2000,1,4.92,creditcard,1864.89,0
65,1,4.96,creditcard,0.00,0
7,1,4.89,creditcard,0.01,0
1995,1,4.92,creditcard,0.00,0
23,1,4.74,creditcard,0.00,0
2000,1,4.75,creditcard,0.00,0
81,1,4.52,creditcard,80.70,0
1710,1,5.02,creditcard,0.00,0
2000,1,4.92,creditcard,0.00,0
1764,1,4.92,storecredit,0.00,0
80,1,4.92,creditcard,0.00,0
406,1,4.88,paypal,339.99,0
3,1,4.97,storecredit,2.88,0
253,1,4.84,creditcard,0.00,0
123,1,4.75,creditcard,0.00,0
144,1,4.90,paypal,0.00,0
43,1,4.92,creditcard,42.17,0
2000,2,4.90,creditcard,0.00,0
126,1,4.52,creditcard,125.62,0
5,1,5.03,creditcard,0.00,0
1562,1,4.75,creditcard,0.00,0
202,1,4.96,creditcard,0.00,0
10,1,4.75,creditcard,9.79,0
57,1,4.52,creditcard,55.98,0
2000,1,4.92,creditcard,1103.06,0
89,1,4.97,creditcard,0.00,0
412,1,4.51,creditcard,379.16,0
303,1,4.92,paypal,0.00,0
2000,1,4.52,creditcard,132.00,0
1785,1,4.90,paypal,88.66,0
835,1,4.96,creditcard,0.00,0
2000,1,4.89,paypal,544.53,0
228,1,4.52,paypal,0.00,0
2000,1,4.92,creditcard,0.00,0
2,1,4.75,creditcard,0.00,0
9,2,4.97,creditcard,0.00,0
839,1,4.90,creditcard,628.93,0
54,1,4.52,creditcard,53.25,0
1160,1,4.84,creditcard,1159.75,0
12,3,4.90,storecredit,12.00,0
1617,1,4.97,paypal,0.00,0
1109,1,4.88,creditcard,0.00,0
7,1,4.97,paypal,6.03,0
144,1,4.96,creditcard,0.00,0
1563,1,4.84,creditcard,580.83,0
1771,1,5.04,paypal,0.01,0
1250,1,4.75,creditcard,504.51,0
6,1,4.75,creditcard,0.00,0
2000,1,5.03,creditcard,0.00,0
166,5,5.03,creditcard,165.21,0
414,1,4.90,storecredit,0.00,0
3,1,4.97,paypal,0.00,0
1038,1,4.84,creditcard,40.50,0
471,1,4.84,creditcard,0.00,0
2000,1,2.60,creditcard,418.61,0
79,1,4.46,paypal,0.00,0
59,2,4.88,creditcard,0.00,0
4,1,4.06,creditcard,3.07,0
14,1,5.04,creditcard,0.00,0
2000,1,5.02,creditcard,0.91,0
1987,1,4.75,paypal,0.00,0
2000,1,5.04,creditcard,0.02,0
429,1,5.02,paypal,0.00,0
2000,1,4.88,creditcard,482.96,0
1354,1,4.46,creditcard,465.44,0
552,1,4.89,paypal,0.00,0
150,1,5.02,creditcard,0.00,0
1613,1,4.52,storecredit,1247.55,0
1136,1,4.84,paypal,0.00,0
2000,1,5.04,creditcard,0.00,0
2,1,4.88,creditcard,1.13,0
7,1,4.90,creditcard,0.00,0
213,1,4.74,creditcard,0.00,0
2000,1,4.92,paypal,0.00,0
38,1,4.74,creditcard,0.00,0
2000,1,4.97,paypal,0.00,0
1539,1,4.92,creditcard,982.93,0
1224,1,4.97,creditcard,0.00,0
4,1,4.52,paypal,2.09,0
2000,1,4.52,creditcard,0.00,0
532,1,4.89,creditcard,0.00,0
2000,1,4.89,creditcard,154.64,0
183,1,5.02,creditcard,0.00,0
66,1,4.75,creditcard,0.00,0
182,1,4.52,creditcard,0.00,0
1641,1,4.84,creditcard,0.00,0
2000,1,4.52,creditcard,1.68,0
67,1,5.04,creditcard,66.16,0
2000,1,4.75,creditcard,394.78,0
2000,1,4.75,creditcard,0.00,0
26,1,5.02,storecredit,0.00,0
427,1,5.03,creditcard,426.00,0
144,1,4.90,creditcard,0.00,0
2000,1,4.96,creditcard,414.98,0
1202,1,5.04,creditcard,0.00,0
2,1,4.75,creditcard,0.00,0
26,1,4.84,paypal,0.06,0
36,1,4.97,creditcard,0.00,0
713,1,4.89,creditcard,0.00,0
974,1,4.88,paypal,937.88,0
1826,1,4.06,creditcard,640.09,0
2000,1,4.92,creditcard,284.60,0
2000,1,4.46,paypal,535.63,0
2000,1,4.84,creditcard,0.02,0
2000,1,5.02,creditcard,88.36,0
2,1,4.75,creditcard,1.18,0
161,1,4.75,creditcard,0.00,0
856,1,3.58,creditcard,0.27,0
992,1,4.74,storecredit,0.00,0
584,1,5.04,creditcard,0.00,0
1858,1,4.74,paypal,0.01,0
2000,1,2.95,creditcard,1513.59,0
2000,1,4.97,paypal,0.00,0
633,1,4.96,paypal,0.00,0
223,1,4.75,paypal,0.00,0
2,1,4.75,creditcard,1.70,0
1942,5,4.74,creditcard,623.75,0
515,1,4.92,creditcard,0.00,0
16,1,4.51,creditcard,0.01,0
21,1,4.84,paypal,0.00,0
244,1,5.02,creditcard,0.01,0
2000,1,4.92,paypal,543.09,0
2,2,4.89,creditcard,0.00,0
1650,1,4.96,creditcard,0.00,0
2000,1,5.03,creditcard,0.00,0
2000,1,4.75,creditcard,0.00,0
38,1,4.89,creditcard,0.00,0
529,1,4.74,creditcard,442.66,0
839,1,4.84,creditcard,0.00,0
120,1,4.89,storecredit,119.75,0
874,1,4.75,creditcard,304.95,0
1358,1,4.51,paypal,0.01,0
657,1,5.04,paypal,0.00,0
14,1,4.97,creditcard,13.28,0
2000,1,4.75,storecredit,7.22,0
162,1,5.02,storecredit,77.30,0
2000,1,5.03,creditcard,667.07,0
244,1,4.97,creditcard,0.00,0
1742,1,4.92,paypal,153.72,0
82,1,4.06,creditcard,2.31,0
2000,1,4.89,storecredit,0.58,0
98,1,5.02,creditcard,97.24,0
559,1,4.51,paypal,0.00,0
448,1,3.48,creditcard,362.67,0
206,1,5.03,creditcard,0.00,0
24,1,4.96,creditcard,23.18,0
188,1,5.02,creditcard,0.00,0
1772,1,4.51,paypal,721.09,0
37,1,4.96,creditcard,0.00,0
673,1,5.04,creditcard,0.00,0
476,1,4.52,paypal,475.31,0
2000,1,4.74,creditcard,0.00,0
2,1,4.92,creditcard,1.01,0
998,1,4.90,creditcard,0.00,0
1803,1,4.90,creditcard,161.66,0
1930,1,4.88,creditcard,0.00,0
301,1,4.92,paypal,7.79,0
3,1,5.02,creditcard,0.04,0
2000,1,4.46,creditcard,0.78,0
118,1,5.03,creditcard,0.00,0
1518,1,5.03,creditcard,16.09,0
1450,1,4.75,creditcard,101.62,0
81,1,4.96,creditcard,0.00,0
198,1,4.97,creditcard,0.00,0
516,1,4.74,creditcard,0.03,0
992,1,5.02,creditcard,0.00,0
1291,1,4.75,paypal,0.00,0
178,1,4.06,creditcard,19.43,0
595,1,4.92,creditcard,0.00,0
52,1,4.75,creditcard,43.69,0
191,1,5.03,creditcard,0.00,0
2000,1,4.75,creditcard,0.00,0
2000,1,4.97,creditcard,3.97,0
458,1,4.75,creditcard,0.01,0
119,1,4.52,paypal,0.00,0
1349,1,4.92,creditcard,120.97,0
24,1,5.02,creditcard,20.38,0
7,1,4.84,creditcard,0.00,0
657,1,4.92,paypal,0.00,0
216,1,5.03,creditcard,2.91,0
15,1,4.88,creditcard,0.00,0
546,1,5.04,creditcard,97.50,0
224,1,4.75,creditcard,0.00,0
23,1,4.52,creditcard,22.90,0
1289,1,4.97,creditcard,9.90,0
2000,1,4.88,paypal,0.00,0
2000,1,4.46,paypal,0.00,0
346,1,4.06,creditcard,0.00,0
2000,1,5.02,creditcard,0.00,0
399,1,4.74,creditcard,0.00,0
1215,1,4.92,paypal,0.00,0
2000,1,4.92,creditcard,0.86,0
1641,1,5.02,paypal,375.20,0
2,1,4.89,paypal,1.89,0
712,1,4.74,creditcard,711.54,0
2000,1,4.97,creditcard,691.10,0
2000,1,4.51,creditcard,0.03,0
808,1,5.04,paypal,0.00,0
117,1,4.89,creditcard,116.59,0
1514,1,4.06,creditcard,0.00,0
58,1,4.96,creditcard,23.05,0
1954,1,4.46,creditcard,48.76,0
35,1,4.92,paypal,34.87,0
283,1,4.96,creditcard,0.00,0
115,1,4.89,creditcard,0.00,0
56,1,4.92,paypal,0.00,0
2000,1,4.75,creditcard,758.71,0
178,1,4.96,paypal,177.74,0
27,1,4.52,creditcard,0.00,0
225,1,4.92,creditcard,0.01,0
10,1,4.75,creditcard,9.93,0
432,1,4.89,paypal,0.00,0
2000,1,4.92,paypal,66.34,0
2000,1,4.46,creditcard,1.08,0
341,1,4.75,paypal,327.62,0
2000,3,4.75,creditcard,482.01,0
35,1,4.88,creditcard,0.00,0
841,1,4.84,paypal,0.00,0
2000,1,4.96,creditcard,250.81,0
2000,1,5.04,creditcard,0.00,0
1743,1,4.75,creditcard,0.00,0
227,1,4.51,creditcard,92.43,0
17,1,4.74,creditcard,0.00,0
949,1,4.96,paypal,0.69,0
1156,1,4.75,creditcard,0.00,0
936,1,4.92,paypal,0.00,0
63,1,5.02,creditcard,0.03,0
34,1,4.97,creditcard,0.00,0
257,1,4.97,creditcard,0.00,0
2000,1,4.75,creditcard,15.53,0
36,1,4.88,creditcard,35.20,0
1837,1,5.03,paypal,307.11,0
1002,1,4.75,creditcard,0.00,0
832,4,3.48,storecredit,478.22,0
28,1,5.03,creditcard,0.01,0
5,1,5.04,creditcard,0.00,0
2000,1,4.84,creditcard,0.66,0
2000,1,4.89,creditcard,0.01,0
2000,1,4.75,creditcard,1886.22,0
958,1,4.89,creditcard,0.00,0
1197,1,4.75,paypal,0.00,0
97,1,4.90,creditcard,96.06,0
649,1,5.04,creditcard,0.00,0
2000,1,4.90,creditcard,0.00,0
17,1,5.04,paypal,0.00,0
308,1,4.84,creditcard,307.96,0
11,1,5.04,creditcard,2.97,0
2000,1,5.03,paypal,0.00,0
1683,1,5.04,paypal,0.00,0
118,1,4.06,creditcard,0.00,0
991,1,4.97,creditcard,0.05,0
1545,1,4.74,creditcard,0.00,0
1207,1,4.92,creditcard,0.00,0
132,1,4.75,paypal,131.00,0
1151,1,5.04,storecredit,911.01,0
267,1,4.90,creditcard,172.63,0
1265,1,5.04,creditcard,0.00,0
85,1,4.92,creditcard,84.23,0
498,1,5.02,paypal,0.00,0
1295,1,4.89,storecredit,0.00,0
56,1,4.88,paypal,55.80,0
2000,1,3.48,paypal,615.37,0
940,1,4.06,creditcard,368.05,0
169,1,5.03,creditcard,168.13,0
1475,1,4.51,creditcard,469.10,0
703,1,4.88,creditcard,112.86,0
2000,1,3.95,paypal,0.00,0
1284,1,4.06,creditcard,0.00,0
120,1,4.52,creditcard,119.64,0
2000,1,4.90,creditcard,0.00,0
15,1,4.90,creditcard,0.00,0
2000,1,5.02,creditcard,0.00,0
166,2,4.92,creditcard,163.86,0
1875,1,4.97,creditcard,1.08,0
4,1,4.89,creditcard,3.60,0
92,1,4.84,creditcard,4.17,0
2000,1,5.02,creditcard,678.16,0
410,1,4.75,creditcard,409.25,0
1816,1,4.75,paypal,327.99,0
36,1,4.75,creditcard,0.00,0
14,1,5.03,paypal,0.00,0
3,1,5.04,creditcard,2.14,0
908,1,5.04,creditcard,1.61,0
2000,1,5.03,creditcard,110.92,0
677,1,4.88,storecredit,0.01,0
811,1,4.75,paypal,140.59,0
174,1,4.84,creditcard,173.96,0
1410,1,4.97,creditcard,665.87,0
757,1,5.04,creditcard,135.06,0
73,1,4.84,creditcard,3.65,0
2000,1,5.03,creditcard,97.93,0
14,2,4.75,creditcard,0.00,0
2000,1,5.02,creditcard,0.00,0
578,1,4.92,paypal,0.00,0
2000,1,5.04,creditcard,0.00,0
280,1,3.07,creditcard,0.00,0
127,1,4.92,storecredit,0.00,0
1520,1,4.89,creditcard,60.78,0
1,1,4.97,creditcard,0.00,1
2000,1,4.06,creditcard,967.06,0
1817,1,4.88,creditcard,1401.25,0
2000,1,4.51,creditcard,1447.96,0
1224,1,4.88,storecredit,0.00,0
127,1,3.58,creditcard,97.13,0
782,1,4.75,creditcard,400.04,0
81,1,5.02,creditcard,0.00,0
3,1,4.89,creditcard,2.49,0
9,1,4.97,paypal,0.00,0
2000,1,4.90,creditcard,0.01,0
1264,1,5.02,creditcard,0.00,0
2000,1,4.89,creditcard,0.00,0
1226,1,5.04,paypal,217.00,0
480,1,4.88,creditcard,0.00,0
3,1,4.51,creditcard,2.17,0
1547,1,4.92,creditcard,0.00,0
2000,1,4.92,creditcard,0.00,0
45,1,4.90,creditcard,0.00,0
2,1,5.04,creditcard,0.00,0
797,1,4.06,creditcard,0.00,0
53,1,4.96,creditcard,52.72,0
466,1,4.92,creditcard,0.00,0
2000,1,4.84,creditcard,377.97,0
1997,1,4.84,creditcard,44.46,0
15,2,4.74,creditcard,14.98,0
89,1,4.92,creditcard,24.38,0
1467,1,4.90,creditcard,0.00,0
8,1,4.75,paypal,0.00,0
1285,1,4.52,creditcard,26.01,0
11,1,4.92,creditcard,0.00,0
21,1,4.46,paypal,0.00,0
107,1,4.88,paypal,0.00,0
219,1,5.02,creditcard,0.00,0
47,1,5.04,paypal,0.00,0
192,1,5.04,creditcard,0.00,0
7,1,5.02,creditcard,0.00,0
2000,1,4.97,creditcard,452.83,0
1622,1,4.92,creditcard,0.00,0
225,1,5.02,creditcard,104.37,0
153,1,4.92,creditcard,133.91,0
91,1,4.51,creditcard,90.09,0
2000,1,4.74,paypal,0.00,0
86,1,4.84,creditcard,0.00,0
2000,1,5.04,creditcard,0.00,0
221,1,4.74,paypal,0.48,0
845,1,3.48,paypal,0.00,0
1083,1,5.03,creditcard,746.98,0
1767,1,4.06,paypal,3.05,0
2,1,4.52,paypal,0.00,0
6,1,4.89,creditcard,0.00,0
684,1,4.75,paypal,349.73,0
2000,1,4.89,creditcard,273.10,0
2000,1,4.97,paypal,0.00,0
1367,1,4.97,paypal,63.98,0
7,2,4.97,paypal,6.04,0
2000,1,4.74,creditcard,0.00,0
646,1,4.75,creditcard,0.00,0
848,1,5.04,paypal,460.87,0
64,1,4.92,paypal,63.21,0
128,1,3.07,creditcard,0.00,0
2000,2,4.96,storecredit,0.00,0
1585,1,3.48,paypal,0.00,0
2,1,4.90,creditcard,1.86,0
459,1,5.04,creditcard,94.14,0
2000,1,5.04,creditcard,0.00,0
487,1,4.89,creditcard,113.56,0
2000,1,4.89,creditcard,322.12,0
787,1,4.75,creditcard,2.02,0
119,1,4.52,paypal,118.39,0
215,1,4.46,creditcard,0.00,0
2000,1,4.75,creditcard,0.00,0
14,1,4.92,creditcard,0.00,0
919,1,5.02,creditcard,0.00,0
165,1,5.04,storecredit,0.00,0
1597,1,4.90,paypal,2.80,0
86,1,4.75,creditcard,85.04,0
2000,1,4.46,creditcard,1.51,0
1392,1,4.75,creditcard,14.07,0
46,2,4.51,creditcard,0.00,0
9,1,4.92,creditcard,0.00,0
2000,1,4.89,creditcard,12.29,0
2000,1,4.92,creditcard,0.00,0
2000,1,4.46,creditcard,500.88,0
920,1,4.46,paypal,210.62,0
620,1,4.89,creditcard,618.60,0
978,1,4.92,creditcard,953.58,0
183,1,4.52,paypal,0.01,0
2000,1,4.88,creditcard,0.02,0
324,1,4.75,paypal,323.00,0
2,1,4.75,creditcard,0.00,0
2000,1,4.84,creditcard,1709.79,0
