AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
10,1,4.96,paypal,0.0,Good
1417,1,4.97,creditcard,0.0,Good
220,1,5.02,creditcard,0.0,Good
1976,1,4.92,paypal,905.29,Good
1799,1,4.75,storecredit,0.07,Good
160,1,4.75,paypal,155.02,Good
2000,1,4.06,creditcard,0.42,Good
2,1,3.95,storecredit,1.84,Good
2,1,4.52,paypal,1.62,Good
1955,1,5.03,paypal,0.31,Good
2000,1,4.74,creditcard,68.08,Good
142,1,5.03,creditcard,141.97,Good
2000,1,4.97,paypal,414.76,Good
982,1,4.52,paypal,905.28,Good
2000,1,4.97,creditcard,432.77,Good
56,1,4.52,creditcard,55.08,Good
93,1,4.92,storecredit,0.24,Good
2000,1,5.02,creditcard,49.31,Good
266,1,5.02,paypal,0.0,Good
6,1,4.75,creditcard,5.69,Good
451,1,4.75,paypal,46.1,Good
1987,1,5.02,paypal,81.48,Good
257,2,4.88,creditcard,0.0,Good
1105,1,4.92,paypal,0.0,Good
115,1,4.52,creditcard,114.37,Good
82,1,4.84,creditcard,81.8,Good
597,1,5.03,creditcard,0.0,Good
215,1,3.58,paypal,214.24,Good
36,1,4.06,paypal,0.0,Good
8,2,4.84,creditcard,0.03,Good
10,1,3.48,creditcard,0.0,Good
70,1,3.48,creditcard,0.01,Good
2000,1,4.75,creditcard,86.82,Good
840,1,3.95,creditcard,0.0,Good
218,1,5.03,creditcard,0.0,Good
3,1,3.48,creditcard,2.03,Good
2000,1,4.51,paypal,1447.96,Good
952,1,5.02,creditcard,0.0,Good
10,1,4.75,creditcard,9.07,Good
539,1,4.92,paypal,0.0,Good
2000,1,4.74,creditcard,566.64,Good
107,1,4.97,creditcard,0.01,Good
46,1,3.95,creditcard,0.0,Good
472,1,5.02,paypal,0.0,Good
171,1,4.84,creditcard,0.01,Good
1767,1,4.06,creditcard,150.99,Good
2000,1,4.9,creditcard,214.08,Good
90,1,4.46,creditcard,89.37,Good
905,2,4.52,creditcard,38.86,Good
891,1,4.97,creditcard,40.37,Good
44,1,4.96,paypal,43.78,Good
842,1,4.9,paypal,841.59,Good
184,1,4.52,paypal,183.49,Good
30,1,5.04,storecredit,0.0,Good
1700,1,4.75,creditcard,0.0,Good
15,1,4.75,creditcard,14.64,Good
1469,1,5.03,creditcard,0.0,Good
1408,1,4.92,creditcard,0.0,Good
1270,1,2.6,paypal,0.0,Good
1069,1,3.58,creditcard,0.01,Good
1932,1,4.75,creditcard,1924.53,Good
918,1,4.92,creditcard,0.16,Good
861,1,4.06,paypal,259.27,Good
727,1,4.46,creditcard,0.0,Good
144,1,4.75,creditcard,140.91,Good
2000,1,4.92,creditcard,19.19,Good
464,1,4.88,creditcard,0.0,Good
1711,1,5.02,creditcard,454.22,Good
570,1,4.74,creditcard,0.0,Good
1,1,3.95,storecredit,0.0,Fraud
273,1,4.75,creditcard,272.14,Good
28,1,4.92,creditcard,27.24,Good
2,1,4.88,paypal,1.24,Good
2000,1,4.84,paypal,244.0,Good
36,1,4.92,creditcard,35.07,Good
511,1,4.74,creditcard,0.0,Good
839,1,4.51,creditcard,363.72,Good
1835,1,4.96,creditcard,0.0,Good
1351,1,4.88,creditcard,0.0,Good
24,1,4.97,paypal,23.08,Good
487,1,4.75,paypal,0.0,Good
2,1,4.88,creditcard,1.77,Good
33,2,4.88,creditcard,0.0,Good
190,1,4.74,creditcard,0.0,Good
10,2,4.74,paypal,0.0,Good
2000,1,4.92,creditcard,248.99,Good
27,1,4.97,paypal,0.0,Good
622,1,4.97,creditcard,0.0,Good
163,1,4.46,creditcard,11.75,Good
29,1,4.75,creditcard,13.45,Good
195,1,5.02,creditcard,0.0,Good
2000,1,4.75,creditcard,421.96,Good
144,1,4.52,creditcard,143.58,Good
514,1,4.9,creditcard,321.72,Good
1321,1,4.9,paypal,0.0,Good
5,2,4.84,creditcard,3.95,Good
229,1,4.75,creditcard,228.05,Good
135,1,4.96,creditcard,33.25,Good
2000,10,4.88,paypal,350.39,Good
1506,1,3.58,creditcard,0.0,Good
4,1,2.95,creditcard,3.85,Good
1355,1,4.88,creditcard,0.0,Good
2,1,4.74,creditcard,1.62,Good
141,1,4.97,creditcard,140.11,Good
2000,1,4.89,storecredit,0.56,Good
89,4,4.75,creditcard,0.0,Good
2000,1,5.02,paypal,13.99,Good
216,1,4.88,creditcard,0.0,Good
797,1,4.92,creditcard,0.0,Good
902,1,4.9,creditcard,0.0,Good
1301,1,5.02,creditcard,0.0,Good
812,1,4.75,creditcard,554.09,Good
108,1,5.02,creditcard,101.98,Good
95,1,4.89,creditcard,94.97,Good
884,1,4.75,creditcard,248.71,Good
1866,1,4.97,storecredit,242.15,Good
906,2,4.92,creditcard,0.0,Good
57,2,4.52,storecredit,56.38,Good
803,1,4.75,creditcard,172.89,Good
1842,1,4.88,paypal,0.0,Good
16,1,4.46,storecredit,0.0,Good
111,1,4.75,creditcard,110.04,Good
186,1,4.51,creditcard,1.97,Good
2000,1,4.92,paypal,0.04,Good
522,1,4.89,creditcard,234.88,Good
34,1,4.88,storecredit,0.0,Good
1945,1,4.92,paypal,0.0,Good
1540,1,4.89,creditcard,169.07,Good
1876,1,5.03,creditcard,1018.38,Good
1591,1,4.75,creditcard,0.0,Good
1194,1,4.75,creditcard,0.28,Good
128,1,4.52,paypal,0.0,Good
313,1,4.51,creditcard,0.0,Good
15,1,5.02,creditcard,14.52,Good
117,2,4.97,paypal,0.0,Good
91,1,4.97,creditcard,90.98,Good
309,1,4.88,creditcard,196.03,Good
637,1,4.84,creditcard,43.8,Good
2000,1,5.02,creditcard,590.1,Good
2000,1,5.02,paypal,0.91,Good
1791,1,4.75,creditcard,1.07,Good
269,1,4.92,creditcard,247.13,Good
1452,1,4.52,creditcard,0.0,Good
854,1,4.97,creditcard,0.0,Good
1374,1,4.52,creditcard,0.0,Good
917,1,4.74,paypal,4.47,Good
616,1,4.75,creditcard,0.75,Good
220,1,4.06,storecredit,219.46,Good
60,1,5.02,creditcard,0.0,Good
2000,1,4.52,creditcard,551.14,Good
2000,1,5.03,paypal,222.93,Good
19,1,4.06,creditcard,0.0,Good
2000,1,4.88,creditcard,306.23,Good
6,1,4.75,creditcard,5.02,Good
190,1,4.75,storecredit,0.0,Good
1179,1,4.75,creditcard,0.0,Good
364,1,4.75,creditcard,0.0,Good
2000,1,4.88,creditcard,226.76,Good
2000,1,4.52,creditcard,1713.51,Good
1920,1,4.84,paypal,0.0,Good
2000,1,4.74,creditcard,82.05,Good
25,1,4.89,paypal,0.0,Good
170,1,3.07,creditcard,0.0,Good
41,1,5.02,storecredit,0.0,Good
71,1,4.9,creditcard,70.82,Good
1272,1,5.03,creditcard,352.79,Good
1637,1,5.03,creditcard,295.84,Good
431,2,5.03,creditcard,42.12,Good
55,1,4.97,paypal,54.03,Good
2000,1,4.88,creditcard,108.16,Good
653,1,4.88,creditcard,0.0,Good
691,1,4.88,storecredit,171.73,Good
3,1,4.88,storecredit,2.03,Good
4,1,4.52,creditcard,3.97,Good
265,1,4.97,creditcard,136.85,Good
146,1,3.95,creditcard,0.0,Good
1029,1,4.92,creditcard,306.12,Good
1930,1,3.95,paypal,468.56,Good
264,2,4.92,creditcard,171.28,Good
13,1,3.07,creditcard,0.0,Good
141,1,4.9,creditcard,140.59,Good
1612,2,4.52,creditcard,152.88,Good
85,1,4.9,paypal,0.0,Good
5,1,4.96,creditcard,4.85,Good
1,2,3.58,creditcard,0.0,Fraud
1166,1,4.75,creditcard,0.0,Good
1995,1,4.88,creditcard,668.78,Good
4,1,4.46,creditcard,3.59,Good
1119,1,5.02,creditcard,0.0,Good
2000,1,4.84,creditcard,0.96,Good
23,1,4.75,creditcard,22.12,Good
6,1,5.03,creditcard,5.34,Good
358,1,4.89,paypal,0.0,Good
140,1,4.97,paypal,0.0,Good
127,1,4.92,paypal,126.22,Good
834,1,4.89,creditcard,0.0,Good
126,1,4.88,creditcard,125.78,Good
829,1,5.02,paypal,0.0,Good
25,1,4.89,creditcard,0.0,Good
2000,1,4.88,paypal,1846.88,Good
121,1,4.89,creditcard,48.94,Good
1522,1,5.04,creditcard,518.03,Good
1014,1,4.51,paypal,0.0,Good
126,1,5.04,paypal,0.83,Good
1724,1,4.84,creditcard,0.0,Good
222,1,4.89,creditcard,0.0,Good
684,1,4.92,creditcard,1.14,Good
113,1,4.06,creditcard,0.0,Good
1271,1,4.89,storecredit,148.97,Good
9,1,5.03,paypal,0.27,Good
3,1,4.97,paypal,2.17,Good
139,1,4.9,creditcard,138.06,Good
61,1,4.52,paypal,60.81,Good
2000,1,4.97,creditcard,0.26,Good
49,1,4.97,creditcard,0.05,Good
60,2,4.51,creditcard,0.0,Good
181,1,4.88,paypal,180.49,Good
1685,1,4.88,creditcard,512.1,Good
156,1,4.46,creditcard,0.0,Good
2,1,4.89,creditcard,2.0,Good
276,1,5.02,creditcard,0.0,Good
454,1,4.89,creditcard,234.73,Good
22,1,4.97,creditcard,21.11,Good
550,1,4.92,storecredit,0.0,Good
213,1,4.84,paypal,0.54,Good
2000,2,4.97,creditcard,42.06,Good
725,1,4.96,creditcard,0.0,Good
623,1,4.74,creditcard,0.0,Good
1380,1,5.03,storecredit,0.0,Good
546,1,4.92,paypal,545.91,Good
1,3,4.96,creditcard,0.0,Fraud
1424,1,4.89,paypal,0.0,Good
2,1,4.74,storecredit,1.63,Good
12,1,5.03,paypal,0.0,Good
934,1,4.75,paypal,903.8,Good
2000,1,4.06,creditcard,492.37,Good
57,1,3.48,creditcard,0.0,Good
136,1,5.02,creditcard,0.01,Good
285,1,4.97,paypal,253.96,Good
42,1,4.74,paypal,0.0,Good
1458,1,4.88,creditcard,865.09,Good
114,1,4.96,creditcard,0.0,Good
1010,1,4.51,creditcard,0.0,Good
510,1,5.03,creditcard,44.54,Good
800,1,4.51,creditcard,0.0,Good
757,1,4.88,creditcard,0.0,Good
882,1,4.88,paypal,0.0,Good
47,1,5.02,creditcard,46.48,Good
1948,1,4.89,paypal,457.84,Good
650,1,4.06,creditcard,0.0,Good
2000,1,4.92,creditcard,593.03,Good
336,1,4.9,creditcard,0.0,Good
2000,1,5.03,creditcard,125.21,Good
12,1,4.88,paypal,10.75,Good
1678,1,4.97,creditcard,0.0,Good
2000,1,4.75,creditcard,598.04,Good
126,1,4.96,creditcard,0.0,Good
2000,1,4.46,creditcard,263.32,Good
1105,1,4.97,creditcard,579.86,Good
2,1,4.9,creditcard,1.63,Good
415,1,4.97,creditcard,0.0,Good
1709,1,4.92,creditcard,370.79,Good
212,1,5.02,creditcard,0.0,Good
895,1,4.75,storecredit,0.0,Good
309,1,4.9,paypal,0.0,Good
8,1,4.97,creditcard,7.83,Good
2000,1,3.58,creditcard,0.36,Good
275,1,4.84,creditcard,0.0,Good
795,1,4.88,paypal,0.0,Good
1253,1,4.92,paypal,983.86,Good
892,1,2.6,creditcard,0.3,Good
2000,1,4.75,creditcard,433.31,Good
1983,1,5.02,creditcard,0.01,Good
20,1,5.03,paypal,19.28,Good
759,1,4.75,creditcard,338.65,Good
222,1,4.46,paypal,14.83,Good
6,1,4.51,creditcard,5.08,Good
509,1,5.02,creditcard,0.0,Good
2,1,5.04,paypal,1.05,Good
1106,1,4.84,storecredit,714.77,Good
1085,1,2.6,creditcard,668.37,Good
137,1,4.46,creditcard,136.63,Good
2000,1,4.06,creditcard,520.11,Good
1041,1,4.75,creditcard,0.0,Good
598,1,4.06,creditcard,203.19,Good
844,1,4.75,creditcard,0.0,Good
1655,1,2.6,paypal,9.29,Good
172,1,4.89,creditcard,171.75,Good
228,1,2.95,paypal,227.67,Good
3,1,4.75,paypal,2.95,Good
641,1,4.51,paypal,552.06,Good
1466,1,4.74,creditcard,0.0,Good
1535,1,4.06,paypal,0.0,Good
937,2,4.92,creditcard,0.0,Good
901,1,4.92,creditcard,358.8,Good
4,1,4.88,creditcard,3.81,Good
20,1,4.89,creditcard,3.92,Good
41,1,4.75,creditcard,0.01,Good
2000,1,4.84,paypal,729.93,Good
937,1,4.06,creditcard,54.2,Good
2000,1,4.46,creditcard,159.63,Good
97,1,4.75,storecredit,0.0,Good
2,1,5.02,paypal,1.11,Good
2000,4,4.46,creditcard,307.57,Good
1670,1,5.02,creditcard,0.0,Good
396,1,4.97,creditcard,4.8,Good
841,1,5.02,creditcard,808.42,Good
74,1,4.52,paypal,73.0,Good
64,1,4.46,storecredit,0.0,Good
2,1,3.48,creditcard,1.0,Good
1314,1,4.96,creditcard,0.0,Good
1593,1,3.07,creditcard,473.23,Good
586,1,4.74,creditcard,0.0,Good
197,1,4.89,creditcard,0.02,Good
3,1,4.75,creditcard,0.62,Good
2000,1,4.46,creditcard,729.84,Good
705,1,4.92,creditcard,0.03,Good
1526,1,4.75,creditcard,0.0,Good
529,1,4.92,paypal,0.0,Good
1033,1,4.96,paypal,0.0,Good
1973,1,4.9,creditcard,0.0,Good
40,1,4.9,creditcard,0.0,Good
1092,1,5.03,creditcard,196.71,Good
2000,1,4.46,creditcard,99.76,Good
458,1,4.06,paypal,2.31,Good
626,1,4.51,creditcard,188.39,Good
230,1,4.51,creditcard,229.37,Good
1066,1,4.92,paypal,0.0,Good
1552,1,4.92,creditcard,52.85,Good
173,1,2.95,creditcard,172.68,Good
1899,1,5.03,creditcard,1.47,Good
2000,1,4.96,creditcard,51.81,Good
80,1,4.51,paypal,74.01,Good
785,1,4.84,creditcard,605.92,Good
352,1,4.9,paypal,0.02,Good
260,1,4.06,paypal,0.0,Good
80,1,4.46,creditcard,0.0,Good
23,1,4.92,creditcard,22.27,Good
1198,1,5.04,creditcard,0.0,Good
977,1,3.58,creditcard,0.0,Good
41,1,4.89,creditcard,0.01,Good
1555,1,4.74,creditcard,128.31,Good
2000,1,5.03,creditcard,47.83,Good
1861,2,4.88,creditcard,1432.86,Good
2000,1,4.92,creditcard,54.32,Good
258,1,4.88,paypal,0.0,Good
588,1,5.04,creditcard,0.0,Good
137,1,4.52,paypal,136.26,Good
1006,1,4.96,creditcard,0.0,Good
517,1,4.88,creditcard,87.79,Good
201,1,4.92,creditcard,200.46,Good
31,2,4.89,creditcard,0.0,Good
1801,5,2.95,creditcard,563.27,Good
130,1,4.52,paypal,129.26,Good
2000,1,4.88,creditcard,28.63,Good
1764,1,4.9,storecredit,893.6,Good
257,10,4.75,creditcard,256.77,Good
26,1,4.74,paypal,21.77,Good
2000,1,5.02,creditcard,1144.92,Good
2000,1,4.96,paypal,340.03,Good
1983,1,5.03,paypal,1010.99,Good
864,1,4.46,creditcard,0.03,Good
54,1,4.51,creditcard,0.0,Good
2,1,4.84,paypal,0.66,Good
246,1,4.92,creditcard,245.25,Good
136,1,4.89,creditcard,135.9,Good
61,1,4.88,creditcard,0.0,Good
1561,1,4.96,creditcard,0.0,Good
89,2,4.84,creditcard,0.0,Good
41,1,4.89,storecredit,0.01,Good
2000,1,4.96,creditcard,261.82,Good
1271,1,4.88,creditcard,0.0,Good
2000,1,4.9,creditcard,20.66,Good
2,1,4.46,paypal,1.53,Good
1701,1,4.92,paypal,0.17,Good
1816,1,4.74,creditcard,7.01,Good
92,1,4.84,creditcard,91.03,Good
2000,1,4.92,creditcard,1514.75,Good
302,1,4.88,creditcard,0.0,Good
612,1,4.89,paypal,118.4,Good
666,1,4.84,creditcard,187.9,Good
2000,1,4.06,creditcard,479.47,Good
19,1,4.84,paypal,0.0,Good
28,1,4.84,creditcard,27.03,Good
1854,1,4.92,creditcard,134.43,Good
1281,1,4.75,paypal,0.0,Good
8,1,4.89,creditcard,0.0,Good
2,1,4.75,creditcard,0.92,Good
91,1,4.96,creditcard,90.14,Good
772,1,4.75,paypal,0.0,Good
198,1,4.88,creditcard,67.08,Good
1410,2,4.97,creditcard,0.0,Good
531,2,4.92,creditcard,0.0,Good
899,1,3.95,creditcard,0.0,Good
43,1,4.52,creditcard,42.9,Good
110,2,4.75,paypal,0.0,Good
1199,1,4.92,paypal,747.08,Good
4,1,5.02,creditcard,3.98,Good
1039,1,3.95,creditcard,765.65,Good
55,2,4.75,creditcard,54.87,Good
1593,1,4.75,creditcard,36.93,Good
207,1,4.92,creditcard,205.96,Good
1034,1,4.74,paypal,0.0,Good
2,1,4.06,creditcard,1.21,Good
685,1,4.74,paypal,0.0,Good
767,1,4.97,creditcard,0.0,Good
1804,1,4.51,creditcard,0.0,Good
2000,1,4.51,creditcard,377.34,Good
166,1,5.03,creditcard,0.0,Good
529,1,4.75,creditcard,0.0,Good
2000,1,4.96,creditcard,982.74,Good
1628,1,4.75,creditcard,116.6,Good
606,1,5.04,creditcard,536.16,Good
1615,1,4.74,creditcard,0.0,Good
2,1,2.95,paypal,1.1,Good
4,1,5.04,creditcard,3.99,Good
2000,1,4.74,creditcard,221.61,Good
109,1,4.06,creditcard,108.36,Good
2000,1,4.52,paypal,590.28,Good
1795,1,4.9,creditcard,151.54,Good
2000,1,4.84,paypal,211.43,Good
1603,1,4.97,paypal,459.15,Good
106,1,4.9,creditcard,105.99,Good
360,1,4.88,paypal,1.87,Good
1595,1,4.92,creditcard,0.01,Good
1553,1,4.75,paypal,620.7,Good
2000,1,4.52,paypal,549.78,Good
166,1,2.95,creditcard,94.95,Good
336,1,4.92,creditcard,333.23,Good
1000,1,4.96,creditcard,89.88,Good
826,1,4.9,creditcard,0.0,Good
1933,1,4.51,creditcard,4.14,Good
9,1,4.89,creditcard,8.04,Good
1603,1,4.9,creditcard,197.02,Good
167,1,4.89,paypal,0.0,Good
8,1,2.6,creditcard,0.0,Good
940,1,4.97,creditcard,605.28,Good
2000,1,4.92,creditcard,0.22,Good
1698,1,4.84,paypal,827.7,Good
1631,1,4.96,creditcard,0.0,Good
932,5,4.52,creditcard,806.6,Good
67,1,4.96,creditcard,66.03,Good
2000,1,5.03,creditcard,848.99,Good
76,1,4.9,paypal,0.0,Good
1033,6,4.89,creditcard,0.0,Good
882,1,5.03,paypal,0.02,Good
2000,1,3.07,creditcard,365.39,Good
163,4,4.97,creditcard,162.97,Good
63,1,4.06,creditcard,41.14,Good
442,1,4.9,creditcard,0.0,Good
2000,1,4.74,creditcard,455.54,Good
11,1,4.75,creditcard,0.04,Good
638,1,4.46,creditcard,0.0,Good
169,1,4.92,paypal,168.23,Good
18,1,4.88,paypal,0.0,Good
1707,1,4.88,creditcard,0.0,Good
1045,1,4.75,creditcard,1.66,Good
12,1,4.96,creditcard,11.32,Good
162,1,4.92,creditcard,48.25,Good
2000,1,3.07,creditcard,127.62,Good
2000,1,4.88,paypal,1802.26,Good
2000,1,4.88,creditcard,708.05,Good
1129,1,4.92,creditcard,189.25,Good
14,1,5.04,creditcard,1.32,Good
983,1,4.97,creditcard,109.2,Good
24,1,3.95,creditcard,23.77,Good
1947,1,4.9,creditcard,0.0,Good
137,1,4.52,creditcard,136.75,Good
2000,1,3.58,paypal,0.01,Good
812,1,4.92,creditcard,450.22,Good
1962,1,5.03,paypal,0.0,Good
2000,1,5.03,creditcard,1397.73,Good
83,1,5.04,paypal,3.15,Good
1245,1,4.89,creditcard,1244.69,Good
476,1,4.52,creditcard,106.64,Good
9,1,3.58,creditcard,8.38,Good
2000,1,4.88,creditcard,1352.79,Good
761,1,4.74,creditcard,0.0,Good
4,1,4.9,creditcard,3.7,Good
1486,1,5.03,creditcard,23.96,Good
628,1,4.51,paypal,0.15,Good
1368,1,4.75,creditcard,220.94,Good
889,1,4.51,creditcard,0.0,Good
989,1,4.75,creditcard,0.0,Good
506,1,4.84,creditcard,0.0,Good
427,1,4.74,storecredit,336.83,Good
304,1,2.95,paypal,0.0,Good
4,1,4.51,creditcard,3.6,Good
357,1,4.92,creditcard,132.0,Good
1983,1,5.04,creditcard,670.27,Good
33,2,4.46,creditcard,32.77,Good
2000,2,4.92,paypal,0.0,Good
132,1,4.96,paypal,0.0,Good
106,1,3.95,paypal,0.0,Good
1604,1,4.92,creditcard,5.87,Good
9,1,4.92,creditcard,4.12,Good
948,1,4.88,creditcard,0.0,Good
299,1,5.03,creditcard,0.0,Good
2000,1,5.02,paypal,110.73,Good
2000,1,4.89,creditcard,19.77,Good
348,1,5.02,creditcard,60.38,Good
421,1,4.96,paypal,0.0,Good
416,1,4.96,creditcard,0.0,Good
24,1,4.96,creditcard,23.59,Good
583,1,4.84,creditcard,0.0,Good
83,1,4.92,paypal,82.87,Good
278,1,4.97,paypal,0.0,Good
6,1,5.04,storecredit,5.34,Good
1019,1,4.89,paypal,0.0,Good
2,1,5.04,creditcard,1.47,Good
65,1,4.75,creditcard,0.0,Good
3,1,4.97,creditcard,2.17,Good
137,1,4.75,creditcard,65.13,Good
1661,1,4.9,creditcard,1.06,Good
179,1,4.92,creditcard,178.84,Good
170,1,5.02,creditcard,92.31,Good
56,1,4.84,creditcard,19.12,Good
2,1,4.75,paypal,1.9,Good
1748,1,4.84,creditcard,0.0,Good
21,1,4.52,creditcard,20.03,Good
850,1,5.02,creditcard,512.07,Good
28,1,4.51,paypal,0.0,Good
621,2,4.9,creditcard,527.49,Good
1086,1,5.03,creditcard,0.01,Good
857,1,4.97,creditcard,0.0,Good
385,1,4.75,paypal,0.0,Good
458,1,4.75,creditcard,420.78,Good
2000,1,4.06,creditcard,125.19,Good
9,1,4.97,creditcard,8.06,Good
534,1,4.89,paypal,0.0,Good
158,1,3.95,creditcard,157.93,Good
86,1,4.89,creditcard,0.0,Good
2000,1,4.97,paypal,482.96,Good
1907,1,4.92,creditcard,767.2,Good
53,1,4.92,creditcard,52.21,Good
11,1,5.03,creditcard,10.89,Good
88,1,4.96,creditcard,0.08,Good
1429,1,4.52,creditcard,0.0,Good
2000,1,4.75,creditcard,239.45,Good
1784,1,4.89,creditcard,710.69,Good
32,1,4.75,creditcard,31.9,Good
1337,1,4.46,paypal,335.95,Good
2000,1,4.75,creditcard,2.58,Good
141,1,4.52,creditcard,140.51,Good
218,1,4.75,paypal,0.0,Good
34,1,5.03,creditcard,33.39,Good
1084,1,5.03,creditcard,22.05,Good
1547,1,4.96,creditcard,1546.72,Good
289,1,4.75,paypal,0.0,Good
110,1,4.52,paypal,109.05,Good
941,1,4.89,creditcard,470.97,Good
1034,1,4.06,paypal,248.59,Good
547,1,3.95,storecredit,0.0,Good
2000,1,4.89,creditcard,550.64,Good
2000,1,4.75,paypal,260.9,Good
9,1,4.52,creditcard,8.31,Good
366,1,4.96,creditcard,0.0,Good
709,1,4.74,paypal,691.57,Good
1002,2,4.88,paypal,0.0,Good
7,1,4.89,storecredit,0.0,Good
363,1,4.97,creditcard,0.03,Good
1568,1,4.89,creditcard,308.02,Good
2,1,4.89,creditcard,1.83,Good
95,1,3.07,paypal,94.04,Good
1012,1,4.92,creditcard,0.0,Good
638,1,5.04,paypal,0.0,Good
916,1,4.96,creditcard,308.18,Good
689,1,4.75,creditcard,0.0,Good
1878,1,2.6,creditcard,1864.45,Good
924,1,4.75,creditcard,0.0,Good
845,1,4.89,creditcard,0.0,Good
1977,1,3.95,creditcard,109.23,Good
104,1,4.52,creditcard,103.63,Good
1,2,4.06,paypal,0.01,Fraud
158,1,4.92,creditcard,3.09,Good
22,1,4.75,creditcard,21.22,Good
253,1,4.9,creditcard,252.83,Good
471,1,4.92,creditcard,440.75,Good
415,1,4.75,creditcard,2.49,Good
195,1,4.97,paypal,0.0,Good
2000,1,5.03,creditcard,209.92,Good
947,1,5.04,paypal,579.61,Good
32,1,4.89,paypal,31.82,Good
1008,1,4.92,creditcard,0.0,Good
192,1,4.84,paypal,0.0,Good
1469,5,4.52,creditcard,206.49,Good
215,1,3.48,creditcard,214.41,Good
1670,1,5.03,paypal,262.89,Good
1051,1,5.04,paypal,0.0,Good
1413,1,4.52,creditcard,0.0,Good
208,1,4.9,paypal,207.71,Good
989,1,4.92,creditcard,0.01,Good
699,1,4.92,paypal,501.04,Good
595,1,4.96,creditcard,0.0,Good
1250,1,4.97,creditcard,855.82,Good
2000,1,4.92,creditcard,54.69,Good
2000,1,4.52,creditcard,45.32,Good
635,1,3.07,creditcard,137.31,Good
105,1,4.52,creditcard,104.37,Good
1644,1,5.04,paypal,0.03,Good
1280,1,4.92,creditcard,0.0,Good
31,1,4.06,creditcard,0.0,Good
216,2,4.75,creditcard,215.93,Good
73,1,4.74,creditcard,1.31,Good
266,1,4.84,paypal,265.18,Good
99,1,4.89,creditcard,20.62,Good
974,1,4.52,creditcard,0.0,Good
2000,1,5.02,creditcard,375.1,Good
2000,1,4.75,paypal,448.73,Good
2000,1,5.02,paypal,1592.02,Good
1977,1,4.96,creditcard,54.66,Good
191,1,4.92,creditcard,0.0,Good
962,1,4.51,creditcard,0.0,Good
109,1,4.88,paypal,108.73,Good
1307,1,4.92,creditcard,0.0,Good
910,1,4.84,creditcard,886.01,Good
572,1,5.02,creditcard,475.9,Good
84,1,4.89,creditcard,0.0,Good
2000,5,4.51,creditcard,496.2,Good
2000,1,5.03,creditcard,0.9,Good
2000,1,4.92,paypal,580.16,Good
243,1,2.95,creditcard,0.0,Good
2000,1,4.84,creditcard,800.56,Good
800,1,4.89,paypal,56.65,Good
26,1,4.46,storecredit,0.0,Good
521,2,4.96,paypal,0.0,Good
17,10,3.95,creditcard,4.51,Good
535,1,4.89,creditcard,0.01,Good
69,1,5.03,paypal,68.93,Good
2000,1,3.95,creditcard,2.47,Good
1014,1,4.84,creditcard,0.0,Good
43,2,4.92,creditcard,0.0,Good
567,1,4.96,creditcard,0.0,Good
172,1,3.48,creditcard,171.7,Good
51,1,4.46,creditcard,0.0,Good
128,1,5.02,creditcard,127.34,Good
2000,1,4.89,creditcard,630.77,Good
524,1,5.02,creditcard,0.0,Good
1980,1,5.04,storecredit,259.29,Good
86,2,4.75,creditcard,85.88,Good
3,1,5.02,creditcard,2.26,Good
2000,1,4.06,creditcard,1097.43,Good
3,1,4.97,storecredit,2.21,Good
240,1,4.06,creditcard,0.0,Good
1101,1,4.97,creditcard,0.0,Good
8,1,4.96,creditcard,0.03,Good
1450,1,4.9,creditcard,0.45,Good
397,1,4.75,creditcard,0.0,Good
509,1,4.92,creditcard,0.0,Good
866,1,4.74,creditcard,0.0,Good
78,2,4.52,creditcard,77.75,Good
396,1,4.74,creditcard,0.0,Good
2000,1,4.75,storecredit,518.91,Good
20,1,4.52,creditcard,19.5,Good
124,1,4.92,creditcard,119.89,Good
1690,1,4.88,creditcard,0.03,Good
84,1,4.9,paypal,83.07,Good
864,1,5.02,creditcard,2.25,Good
2000,1,4.52,creditcard,4.09,Good
231,1,4.9,creditcard,99.48,Good
1843,1,5.04,creditcard,0.2,Good
2000,1,5.03,creditcard,131.05,Good
1975,1,4.75,creditcard,230.6,Good
1359,1,4.97,creditcard,1293.02,Good
107,1,5.04,paypal,106.21,Good
88,1,4.97,creditcard,87.1,Good
362,1,4.88,paypal,0.0,Good
928,1,4.89,creditcard,197.1,Good
4,1,4.97,creditcard,3.0,Good
668,1,4.92,creditcard,0.0,Good
3,1,5.02,creditcard,2.55,Good
2000,1,4.89,paypal,1120.79,Good
1071,1,5.04,creditcard,46.94,Good
2000,1,4.75,creditcard,57.09,Good
1,1,5.03,creditcard,0.05,Fraud
2000,1,4.46,paypal,1080.49,Good
991,1,4.88,creditcard,0.0,Good
10,1,4.75,paypal,9.07,Good
6,2,4.52,creditcard,0.72,Good
2000,1,4.75,creditcard,1512.89,Good
704,1,4.89,creditcard,482.39,Good
509,1,5.03,creditcard,508.91,Good
1585,1,4.88,creditcard,0.0,Good
1976,1,5.03,creditcard,23.03,Good
1613,1,2.95,creditcard,172.34,Good
73,1,4.52,creditcard,72.19,Good
85,1,4.88,creditcard,0.01,Good
1340,1,5.04,paypal,0.0,Good
168,1,4.97,creditcard,0.0,Good
289,1,4.97,creditcard,0.0,Good
95,1,4.52,creditcard,94.16,Good
1099,1,4.06,creditcard,183.92,Good
